Station ID,Address,Charger Type,Station Operator,Cost (USD/kWh),Distance to City (km),Usage Stats (avg users/day),Charging Capacity (kW),Reviews (Rating),Renewable Energy Source,PRIME_UtilityScore_100,PRIME_RiskScore_100,PRIME_DeploymentImpact_100,NetworkRank
EVS01086,"5178 São Paulo Ave, São Paulo",AC Level 2,Ionity,0.25,8.96,19,22,4.5,No,37.94114232541553,35.48076923076918,37.21111111111111,3043
EVS01087,"1652 Moscow Ave, Moscow",AC Level 2,ChargePoint,0.39,0.61,84,50,4.5,Yes,52.09728835641158,37.82848655409626,54.744986449864506,1404
EVS01088,"9216 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,0.38,18.77,69,150,4.6,No,45.651904226679726,60.156597873671025,56.19295392953929,2090
EVS01089,"1561 Los Angeles Ave, Los Angeles",AC Level 1,ChargePoint,0.37,5.61,50,22,4.0,No,29.010494728256358,52.1602564102563,40.111111111111114,4071
EVS01090,"464 Mexico City Ave, Mexico City",AC Level 2,ChargePoint,0.22,13.86,62,150,3.4,No,40.96501933078741,54.187367104440156,48.104065040650404,2670
EVS01091,"678 Random Rd, City 408, Country",AC Level 2,ChargePoint,0.35,11.5,23,150,3.4,No,29.561602007358378,58.32417135709812,32.61138211382114,4021
EVS01092,"3476 Dubai Ave, Dubai",AC Level 1,ChargePoint,0.38,8.01,44,22,4.0,Yes,43.76987454528634,45.67948717948712,50.37777777777779,2331
EVS01093,"26 Cape Town Ave, Cape Town",AC Level 2,Ionity,0.18,7.16,92,50,4.2,No,35.335218197316465,46.12464040025015,42.28943089430894,3370
EVS01094,"6127 Seoul Ave, Seoul",AC Level 1,Ionity,0.42,10.32,36,22,4.0,No,26.000522006017256,60.769230769230646,39.62222222222222,4306
EVS01095,"2437 Dubai Ave, Dubai",AC Level 1,EVgo,0.23,7.45,18,22,4.2,No,33.63656131964617,38.80897435897427,36.266666666666666,3577
EVS01096,"8588 Moscow Ave, Moscow",AC Level 1,Tesla,0.41,16.89,50,22,3.5,No,16.57890833681494,73.73717948717945,34.38888888888889,4795
EVS01097,"2593 Cape Town Ave, Cape Town",AC Level 1,Ionity,0.31,16.67,41,50,3.1,No,24.689546417503987,68.31310193871157,36.85609756097561,4403
EVS01098,"5131 Bangkok Ave, Bangkok",AC Level 2,Tesla,0.41,1.46,20,22,4.1,Yes,47.8474320782476,38.093589743589625,53.255555555555546,1849
EVS01099,"7924 Berlin Ave, Berlin",AC Level 2,ChargePoint,0.48,2.85,21,50,4.0,No,30.015140834599386,48.834896810506464,37.37831978319784,3975
EVS01100,"8508 Mexico City Ave, Mexico City",DC Fast Charger,ChargePoint,0.2,13.12,78,22,3.2,No,9.752022713149216,62.058974358974226,26.6,4950
EVS01101,"7263 Random Rd, City 76, Country",AC Level 2,EVgo,0.19,3.99,60,22,3.7,No,33.30960907875076,39.796153846153764,38.67777777777778,3617
EVS01102,"9099 Mumbai Ave, Mumbai",DC Fast Charger,EVgo,0.16,6.13,70,350,4.8,Yes,86.60431304845189,20.44102564102565,79.26666666666667,30
EVS01103,"8220 Seoul Ave, Seoul",DC Fast Charger,Greenlots,0.22,2.83,38,350,4.1,No,48.35386661276525,38.189743589743486,42.855555555555554,1795
EVS01104,"8604 Moscow Ave, Moscow",AC Level 2,ChargePoint,0.44,4.32,20,50,4.5,Yes,45.09824736158907,40.28361475922451,50.92276422764228,2151
EVS01105,"5707 Mumbai Ave, Mumbai",DC Fast Charger,Greenlots,0.25,14.46,62,22,4.3,Yes,31.352540127930737,48.729487179487094,43.900000000000006,3838
EVS01106,"3982 Los Angeles Ave, Los Angeles",AC Level 2,Greenlots,0.45,14.71,75,150,4.6,Yes,62.80594076282627,53.04762351469668,69.25962059620595,634
EVS01107,"7646 Toronto Ave, Toronto",AC Level 1,Greenlots,0.43,14.29,38,350,5.0,Yes,53.63259900251075,56.2243589743589,60.266666666666666,1267
EVS01108,"1501 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,0.13,9.54,87,50,3.1,No,30.868315447019476,51.800281425891136,37.03387533875338,3888
EVS01109,"6052 Cape Town Ave, Cape Town",DC Fast Charger,Greenlots,0.17,5.46,14,350,3.8,Yes,38.3454689683645,37.89615384615383,35.73333333333333,2996
EVS01110,"6145 Mumbai Ave, Mumbai",AC Level 2,Ionity,0.29,6.49,91,150,3.6,Yes,59.86027736658276,45.25275171982488,61.54850948509486,808
EVS01111,"1129 Random Rd, City 254, Country",DC Fast Charger,Ionity,0.38,18.9,80,350,5.0,No,60.10652336739637,56.076923076923045,70.44444444444443,788
EVS01112,"6925 Beijing Ave, Beijing",AC Level 1,EVgo,0.5,2.62,17,350,3.8,No,8.661797308760466,69.35128205128206,28.444444444444443,4961
EVS01113,"3929 Berlin Ave, Berlin",AC Level 2,ChargePoint,0.46,13.82,77,350,3.3,Yes,62.60718275446566,63.59487179487174,71.38888888888889,648
EVS01114,"5612 Cape Town Ave, Cape Town",AC Level 2,Ionity,0.25,7.56,98,22,5.0,Yes,36.8692783273634,38.81410256410244,49.422222222222224,3180
EVS01115,"1225 Seoul Ave, Seoul",AC Level 2,Tesla,0.47,8.57,40,50,3.5,No,30.55243442893862,62.31566604127578,39.700542005420054,3926
EVS01116,"903 Seoul Ave, Seoul",DC Fast Charger,EVgo,0.27,2.92,87,150,3.7,Yes,60.474287111038954,38.76300813008127,60.20406504065041,762
EVS01117,"2611 Sydney Ave, Sydney",DC Fast Charger,Greenlots,0.44,19.32,87,22,4.8,No,15.200553742140983,76.26153846153846,44.06666666666666,4843
EVS01118,"4643 São Paulo Ave, São Paulo",AC Level 2,EVgo,0.25,1.71,82,22,3.5,Yes,30.32753314100421,43.301282051282044,40.74444444444445,3944
EVS01119,"8431 Cape Town Ave, Cape Town",DC Fast Charger,Greenlots,0.24,9.93,33,350,4.4,Yes,56.82593762760249,41.07948717948719,54.51111111111111,1021
EVS01120,"4383 Dubai Ave, Dubai",AC Level 2,ChargePoint,0.36,6.22,86,150,4.2,No,49.144267178658076,50.15403377110689,53.74850948509485,1710
EVS01121,"7884 Random Rd, City 50, Country",DC Fast Charger,Ionity,0.14,4.67,81,350,3.1,Yes,79.75978471929565,31.305128205128106,76.56666666666666,81
EVS01122,"3125 Los Angeles Ave, Los Angeles",AC Level 2,Tesla,0.44,7.81,71,50,3.3,No,17.20937285629793,68.75028142589107,29.144986449864497,4772
EVS01123,"6393 Sydney Ave, Sydney",DC Fast Charger,Tesla,0.38,17.89,35,50,4.5,No,29.21234555210034,61.1425891181988,40.25609756097562,4047
EVS01124,"790 San Francisco Ave, San Francisco",AC Level 1,Greenlots,0.36,6.82,80,150,4.9,No,53.807452254000964,44.00787992495299,57.80406504065041,1251
EVS01125,"7562 Sydney Ave, Sydney",AC Level 2,ChargePoint,0.27,6.18,70,50,4.2,Yes,47.41792060998971,40.18233270794243,49.933875338753396,1906
EVS01126,"5587 Sydney Ave, Sydney",AC Level 1,EVgo,0.34,9.09,46,350,3.3,Yes,50.47059536113631,56.774358974358904,53.74444444444445,1582
EVS01127,"457 Dubai Ave, Dubai",AC Level 2,Tesla,0.31,6.85,78,150,4.5,Yes,70.19417121730766,36.5630081300812,70.64850948509485,274
EVS01128,"1941 Sydney Ave, Sydney",DC Fast Charger,Ionity,0.27,19.98,28,22,3.4,No,17.628296298507195,62.5089743589743,32.44444444444445,4762
EVS01129,"7403 Chicago Ave, Chicago",DC Fast Charger,ChargePoint,0.39,19.79,71,350,4.9,Yes,65.31664152395071,55.29102564102561,76.05555555555557,495
EVS01130,"7715 Moscow Ave, Moscow",DC Fast Charger,ChargePoint,0.14,15.54,75,350,4.5,No,65.14112123642306,42.17948717948715,72.05555555555556,504
EVS01131,"7252 Random Rd, City 204, Country",AC Level 2,EVgo,0.22,13.98,49,350,4.4,No,51.262102399816314,51.02820512820501,56.37777777777778,1486
EVS01132,"8785 Los Angeles Ave, Los Angeles",AC Level 2,EVgo,0.47,5.59,42,22,4.6,Yes,36.24308012026386,44.747435897435814,45.77777777777777,3262
EVS01133,"5182 Dubai Ave, Dubai",AC Level 1,EVgo,0.26,15.27,85,150,3.4,No,36.04631048301428,61.28993120700434,43.74850948509485,3285
EVS01134,"9611 Sydney Ave, Sydney",AC Level 1,EVgo,0.17,10.58,60,50,4.0,No,32.20793768555435,43.91823014383981,34.53387533875339,3739
EVS01135,"2569 Mumbai Ave, Mumbai",AC Level 1,Tesla,0.1,3.1,31,22,5.0,No,47.01059813300835,14.217948717948664,40.17777777777778,1934
EVS01136,"4375 Bangkok Ave, Bangkok",DC Fast Charger,Greenlots,0.25,3.03,92,350,4.7,No,83.32212888559869,27.06538461538453,82.52222222222223,53
EVS01137,"5572 Mumbai Ave, Mumbai",AC Level 1,ChargePoint,0.2,1.48,51,150,4.8,No,67.45506691740064,21.22839274546582,63.94850948509485,391
EVS01138,"8939 Dubai Ave, Dubai",DC Fast Charger,Tesla,0.18,12.87,38,350,3.9,No,36.913966114767184,52.16923076923076,39.233333333333334,3175
EVS01139,"8109 Cape Town Ave, Cape Town",AC Level 2,ChargePoint,0.48,13.86,77,150,4.9,No,47.4314094475661,58.841213258286416,56.82628726287263,1901
EVS01140,"5355 Moscow Ave, Moscow",DC Fast Charger,Greenlots,0.18,0.94,90,150,3.4,No,49.79201822729667,35.828392745465855,44.637398373983736,1643
EVS01141,"2228 Random Rd, City 249, Country",DC Fast Charger,ChargePoint,0.24,19.7,37,150,3.6,Yes,46.235910593792006,50.99212007504692,55.92249322493225,2018
EVS01142,"8130 Beijing Ave, Beijing",AC Level 2,EVgo,0.47,3.51,84,22,4.7,Yes,33.35946373783213,48.949999999999946,51.27777777777778,3611
EVS01143,"4698 Beijing Ave, Beijing",DC Fast Charger,Greenlots,0.2,19.62,57,50,4.2,Yes,42.14982850685841,49.611819887429526,54.956097560975614,2532
EVS01144,"8473 Chicago Ave, Chicago",DC Fast Charger,Ionity,0.4,0.93,12,50,4.1,No,38.99567940914124,42.55997498436516,44.08373983739837,2906
EVS01145,"6789 Moscow Ave, Moscow",AC Level 2,Ionity,0.46,0.76,27,350,3.6,Yes,45.425249898255885,52.48461538461533,50.15555555555555,2117
EVS01146,"7406 Cape Town Ave, Cape Town",DC Fast Charger,Ionity,0.2,15.69,40,350,3.5,Yes,50.248135326460726,55.0897435897435,56.388888888888886,1603
EVS01147,"8929 Beijing Ave, Beijing",DC Fast Charger,Ionity,0.39,17.75,60,350,4.7,No,55.67307969982527,61.77051282051276,65.45555555555556,1097
EVS01148,"1403 Toronto Ave, Toronto",AC Level 1,Greenlots,0.33,5.31,97,50,3.3,Yes,31.22010487621706,55.78233270794234,39.10054200542006,3851
EVS01149,"4319 Cape Town Ave, Cape Town",AC Level 2,EVgo,0.28,15.62,63,50,4.7,No,30.935022896905448,53.983614759224395,40.41165311653117,3883
EVS01150,"7783 Berlin Ave, Berlin",DC Fast Charger,EVgo,0.45,11.57,81,22,3.9,Yes,18.81150887983566,67.17564102564103,40.25555555555555,4708
EVS01151,"3842 Random Rd, City 393, Country",AC Level 2,ChargePoint,0.24,7.41,92,150,4.6,Yes,64.48561667292782,34.233520950594055,62.94850948509485,551
EVS01152,"6087 Dubai Ave, Dubai",DC Fast Charger,ChargePoint,0.43,10.51,79,22,3.7,No,12.311801403105749,70.8602564102564,33.38888888888889,4907
EVS01153,"4944 Dubai Ave, Dubai",AC Level 1,EVgo,0.21,9.54,33,22,3.5,No,33.250380308291945,46.096153846153854,38.477777777777774,3628
EVS01154,"8324 Cape Town Ave, Cape Town",DC Fast Charger,EVgo,0.12,16.74,44,22,4.5,No,34.892161432651676,41.025641025640944,44.98888888888889,3412
EVS01155,"6277 Mexico City Ave, Mexico City",AC Level 1,Tesla,0.15,14.13,70,22,4.1,Yes,40.42431884880373,40.47820512820511,49.922222222222224,2735
EVS01156,"533 Cape Town Ave, Cape Town",AC Level 1,EVgo,0.31,16.26,94,350,3.8,No,60.795336050129386,57.062820512820466,71.73333333333332,746
EVS01157,"1842 Mexico City Ave, Mexico City",AC Level 2,Ionity,0.3,17.43,70,150,3.1,No,34.08313990918135,69.56685428392737,47.87073170731708,3519
EVS01158,"3693 Mexico City Ave, Mexico City",AC Level 1,EVgo,0.22,0.77,17,150,4.7,Yes,59.21882495061839,20.57929956222627,52.955826558265585,853
EVS01159,"3151 Mexico City Ave, Mexico City",AC Level 1,Greenlots,0.33,8.2,96,22,4.2,No,17.61498115807274,58.73205128205126,36.13333333333334,4763
EVS01160,"3994 Berlin Ave, Berlin",AC Level 1,Ionity,0.18,11.8,59,350,3.2,No,46.93908142752356,53.212820512820414,49.977777777777774,1944
EVS01161,"2368 Random Rd, City 50, Country",DC Fast Charger,EVgo,0.25,13.77,65,350,3.3,No,46.92547468720063,57.934615384615306,51.65555555555555,1951
EVS01162,"277 Los Angeles Ave, Los Angeles",AC Level 1,Ionity,0.46,17.69,83,50,4.6,Yes,35.77396829123914,66.21694809255776,49.93387533875339,3315
EVS01163,"3563 Seoul Ave, Seoul",AC Level 1,EVgo,0.4,7.22,34,50,3.2,Yes,33.623369892282106,54.65028142589109,40.08943089430894,3580
EVS01164,"4421 Los Angeles Ave, Los Angeles",AC Level 2,ChargePoint,0.32,3.75,19,50,4.6,No,50.509292384396964,33.024640400250085,50.55609756097561,1579
EVS01165,"2657 Beijing Ave, Beijing",AC Level 1,Greenlots,0.4,5.57,48,50,3.9,No,34.70938571767839,54.79899937460901,43.25609756097562,3434
EVS01166,"2241 São Paulo Ave, São Paulo",AC Level 2,Greenlots,0.28,12.38,50,50,4.2,No,31.023746173311316,51.39387116948091,36.37831978319784,3870
EVS01167,"1049 Seoul Ave, Seoul",DC Fast Charger,Greenlots,0.42,1.85,22,150,4.2,Yes,53.60189828084558,39.86135084427766,56.566937669376706,1270
EVS01168,"9089 Toronto Ave, Toronto",AC Level 2,EVgo,0.21,4.69,91,350,3.9,No,71.0401324855434,32.406410256410204,68.61111111111109,253
EVS01169,"158 Beijing Ave, Beijing",AC Level 2,Ionity,0.44,1.68,31,50,4.9,Yes,58.3816854706431,30.13233270794246,58.78943089430895,905
EVS01170,"5944 Sydney Ave, Sydney",DC Fast Charger,ChargePoint,0.11,16.34,65,22,3.2,No,17.11510224076161,57.65512820512817,34.955555555555556,4775
EVS01171,"9313 Random Rd, City 235, Country",AC Level 2,Greenlots,0.13,12.12,86,150,3.4,No,42.593385455615056,49.97582864290172,48.14850948509486,2477
EVS01172,"8322 Cape Town Ave, Cape Town",DC Fast Charger,Tesla,0.32,16.6,37,50,4.4,Yes,53.16554254588248,45.7605378361476,57.24498644986451,1301
EVS01173,"7534 Dubai Ave, Dubai",AC Level 1,Tesla,0.25,8.23,61,50,4.0,No,35.84080652669791,49.37976860537836,42.26720867208672,3304
EVS01174,"5258 Chicago Ave, Chicago",AC Level 2,ChargePoint,0.48,4.18,28,50,3.1,Yes,32.73668772414793,53.9605378361476,40.76720867208673,3688
EVS01175,"8022 San Francisco Ave, San Francisco",AC Level 1,EVgo,0.12,12.66,79,150,4.7,No,55.96238433919672,32.43608505315822,54.22628726287264,1078
EVS01176,"9562 San Francisco Ave, San Francisco",AC Level 1,Greenlots,0.22,8.45,48,50,4.6,No,48.17574724397093,35.99899937460911,48.15609756097562,1809
EVS01177,"3677 Toronto Ave, Toronto",AC Level 1,Greenlots,0.19,16.58,63,150,4.0,No,46.97194698625307,46.34505941213258,51.14850948509485,1940
EVS01178,"5195 Los Angeles Ave, Los Angeles",AC Level 1,Ionity,0.42,11.49,34,22,4.1,No,28.685009318281125,61.035897435897304,42.63333333333333,4099
EVS01179,"2153 Moscow Ave, Moscow",AC Level 2,Tesla,0.47,8.73,39,150,4.9,No,44.86960589107519,50.68314571607247,54.97804878048781,2176
EVS01180,"5321 Cape Town Ave, Cape Town",DC Fast Charger,Ionity,0.31,11.24,36,50,3.7,Yes,43.28639503302467,45.81053783614751,44.61165311653118,2398
EVS01181,"320 Random Rd, City 325, Country",DC Fast Charger,ChargePoint,0.28,11.82,68,22,4.2,Yes,36.26818805561207,44.87948717948718,44.044444444444444,3258
EVS01182,"6064 Bangkok Ave, Bangkok",AC Level 2,Greenlots,0.37,18.26,72,50,3.2,Yes,30.840372343771087,70.19515322076299,43.956097560975614,3892
EVS01183,"5202 Moscow Ave, Moscow",AC Level 2,Greenlots,0.25,9.87,51,150,4.9,No,62.77167543853494,33.296341463414606,63.53739837398374,637
EVS01184,"898 Dubai Ave, Dubai",AC Level 1,Greenlots,0.32,10.33,96,22,3.1,Yes,23.076615928382644,60.535897435897425,38.43333333333333,4525
EVS01185,"7197 Sydney Ave, Sydney",AC Level 2,Tesla,0.26,13.89,57,50,4.1,No,32.77813844789176,50.81951219512195,36.478319783197826,3682
EVS01186,"3038 Bangkok Ave, Bangkok",AC Level 2,Greenlots,0.13,15.04,50,50,4.8,Yes,53.99454130904757,28.461819887429584,52.800542005420056,1236
EVS01187,"1865 Mumbai Ave, Mumbai",DC Fast Charger,Ionity,0.21,12.91,36,22,4.7,Yes,43.1758959241821,35.039743589743466,47.85555555555556,2407
EVS01188,"5183 Chicago Ave, Chicago",AC Level 1,Ionity,0.17,16.34,18,22,4.0,No,33.27628378585106,44.429487179487104,39.31111111111111,3626
EVS01189,"9505 Los Angeles Ave, Los Angeles",DC Fast Charger,EVgo,0.15,3.8,80,150,4.6,Yes,71.21332440736956,20.85531582238893,64.5929539295393,249
EVS01190,"4317 Berlin Ave, Berlin",AC Level 2,Ionity,0.24,17.44,65,50,3.4,Yes,32.57980458838614,56.81181988742961,41.22276422764229,3702
EVS01191,"1475 Random Rd, City 458, Country",DC Fast Charger,Tesla,0.47,3.93,61,22,3.9,No,18.605338676040493,57.547435897435896,33.36666666666667,4719
EVS01192,"7506 San Francisco Ave, San Francisco",AC Level 1,ChargePoint,0.3,5.7,59,22,3.0,Yes,24.24889639660816,52.064102564102534,33.82222222222222,4439
EVS01193,"9735 Mexico City Ave, Mexico City",AC Level 2,ChargePoint,0.47,0.58,39,350,3.7,No,36.43705640116048,57.103846153846085,42.81111111111112,3236
EVS01194,"6688 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,0.31,8.0,87,22,4.9,Yes,41.93653063109407,40.25256410256407,52.54444444444445,2563
EVS01195,"6977 Mexico City Ave, Mexico City",DC Fast Charger,Ionity,0.38,7.13,67,22,4.7,No,29.365391460605515,52.930769230769194,45.36666666666667,4032
EVS01196,"3966 Mumbai Ave, Mumbai",AC Level 1,Ionity,0.49,14.69,50,22,4.5,No,25.425943512206025,66.7628205128205,43.611111111111114,4346
EVS01197,"1383 Dubai Ave, Dubai",DC Fast Charger,Ionity,0.33,9.84,15,150,4.6,No,37.15964982192337,49.460068792995536,43.41138211382113,3149
EVS01198,"175 Moscow Ave, Moscow",DC Fast Charger,EVgo,0.43,5.78,58,150,3.2,Yes,47.715828630824824,53.3271106941838,54.65962059620596,1867
EVS01199,"8115 Cape Town Ave, Cape Town",AC Level 1,Tesla,0.48,14.04,69,22,3.3,Yes,21.664699338205747,75.60769230769222,45.477777777777774,4597
EVS01200,"3770 Chicago Ave, Chicago",AC Level 1,Greenlots,0.43,9.54,27,50,4.2,Yes,48.673234917132625,50.09258911819887,57.40054200542005,1761
EVS01201,"7599 Random Rd, City 415, Country",AC Level 2,ChargePoint,0.31,18.72,89,50,3.3,No,14.934024813425657,76.37207629768605,32.78943089430894,4850
EVS01202,"813 Dubai Ave, Dubai",DC Fast Charger,Tesla,0.12,17.27,82,22,4.1,Yes,26.672606577427114,44.63846153846146,40.5,4257
EVS01203,"4066 Cape Town Ave, Cape Town",AC Level 2,Greenlots,0.46,8.56,55,50,3.3,Yes,34.03478892241095,60.775922451532224,43.18943089430894,3527
EVS01204,"2451 Mumbai Ave, Mumbai",AC Level 2,Ionity,0.42,1.52,35,50,3.9,No,32.12088810868165,49.324640400250125,39.389430894308944,3750
EVS01205,"4039 Moscow Ave, Moscow",AC Level 1,Tesla,0.15,10.93,10,50,4.0,Yes,46.931171440506596,29.325359599749852,44.539295392953925,1948
EVS01206,"5077 Sydney Ave, Sydney",AC Level 2,Tesla,0.43,4.43,66,22,3.0,Yes,24.527069623339205,58.275641025641,37.955555555555556,4420
EVS01207,"3096 San Francisco Ave, San Francisco",AC Level 2,EVgo,0.18,9.6,44,150,4.5,No,61.09267972592675,30.507504690431492,60.400271002710035,729
EVS01208,"8085 Chicago Ave, Chicago",DC Fast Charger,Greenlots,0.38,16.11,11,350,3.7,Yes,23.720375034417508,69.8538461538461,38.988888888888894,4480
EVS01209,"9172 San Francisco Ave, San Francisco",AC Level 1,Greenlots,0.25,19.89,52,22,3.8,No,16.252478338825274,65.13974358974355,38.62222222222223,4806
EVS01210,"1808 Moscow Ave, Moscow",AC Level 2,ChargePoint,0.45,14.46,27,350,3.2,No,23.94230925337768,81.82179487179482,37.35555555555556,4463
EVS01211,"729 Random Rd, City 163, Country",AC Level 2,Tesla,0.17,16.97,44,50,4.1,Yes,39.250066173556334,43.85156347717324,45.9449864498645,2878
EVS01212,"9865 Beijing Ave, Beijing",AC Level 1,EVgo,0.1,12.45,73,150,3.9,No,43.49534847737387,41.48223889931198,46.670731707317074,2373
EVS01213,"111 Mumbai Ave, Mumbai",DC Fast Charger,Ionity,0.19,2.91,44,22,3.9,Yes,40.38224723513746,29.637179487179456,40.7888888888889,2738
EVS01214,"1402 Cape Town Ave, Cape Town",DC Fast Charger,ChargePoint,0.23,13.45,31,50,4.0,No,39.79489077632997,47.26438398999365,44.71165311653117,2813
EVS01215,"8725 Chicago Ave, Chicago",DC Fast Charger,EVgo,0.26,2.19,60,50,3.2,No,33.499066568267594,45.957973733583415,34.489430894308946,3598
EVS01216,"3476 Berlin Ave, Berlin",DC Fast Charger,Greenlots,0.47,1.32,64,150,4.0,No,42.46796314182366,51.79377736085039,53.326287262872626,2490
EVS01217,"347 Toronto Ave, Toronto",DC Fast Charger,Ionity,0.21,2.74,19,150,3.2,No,32.53524666316626,43.29083802376476,32.41138211382113,3709
EVS01218,"1157 Toronto Ave, Toronto",AC Level 1,ChargePoint,0.43,17.56,42,350,4.7,No,41.93720131539191,70.98846153846152,55.85555555555556,2562
EVS01219,"5705 Beijing Ave, Beijing",AC Level 1,Tesla,0.46,16.47,93,22,3.7,No,2.625352533512578,81.16153846153844,27.21111111111111,4996
EVS01220,"3604 Cape Town Ave, Cape Town",AC Level 1,Tesla,0.38,17.37,20,50,3.5,No,30.412341116181462,66.97592245153216,42.81165311653117,3935
EVS01221,"3957 Random Rd, City 14, Country",AC Level 2,Greenlots,0.15,15.51,50,50,3.7,No,35.52657116723656,47.07976860537836,39.5449864498645,3349
EVS01222,"3338 Sydney Ave, Sydney",AC Level 2,Tesla,0.41,7.46,59,350,3.1,Yes,51.57137309070036,58.41410256410251,55.94444444444444,1464
EVS01223,"1131 Chicago Ave, Chicago",DC Fast Charger,Ionity,0.16,8.91,37,150,3.5,No,45.255815434951266,40.597248280175044,46.333604336043365,2137
EVS01224,"5000 Bangkok Ave, Bangkok",DC Fast Charger,EVgo,0.42,10.3,90,350,3.1,No,57.67015899551791,65.79230769230763,71.36666666666667,955
EVS01225,"5850 Berlin Ave, Berlin",DC Fast Charger,Ionity,0.46,8.08,27,150,3.5,Yes,41.39347183838953,54.39212007504687,46.555826558265586,2620
EVS01226,"8934 Beijing Ave, Beijing",AC Level 2,ChargePoint,0.47,19.55,13,22,4.1,Yes,40.28727863610038,62.696153846153855,52.455555555555556,2749
EVS01227,"9422 São Paulo Ave, São Paulo",AC Level 2,Greenlots,0.25,9.38,67,150,3.1,Yes,50.8833713078348,45.688649155722274,51.337398373983746,1531
EVS01228,"7801 Seoul Ave, Seoul",DC Fast Charger,EVgo,0.28,9.13,72,50,3.5,Yes,36.77619267831058,51.732332707942376,42.72276422764229,3188
EVS01229,"1838 Mexico City Ave, Mexico City",DC Fast Charger,Greenlots,0.23,7.92,97,22,3.1,Yes,21.427952240242398,54.32435897435891,36.16666666666667,4603
EVS01230,"3094 Mumbai Ave, Mumbai",DC Fast Charger,ChargePoint,0.32,13.47,83,350,4.2,No,60.28424257295771,50.930769230769116,65.33333333333333,780
